URL,Start Time,End Time,RTT (seconds),Status Code
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:21.334867,2024-09-06 10:23:42.354104,21.019237,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C93CD30>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint11,2024-09-06 10:23:21.442487,2024-09-06 10:23:42.485842,21.043355,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint11 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C93E2F0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:21.548703,2024-09-06 10:23:42.583398,21.034695,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD85CC0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:21.655866,2024-09-06 10:23:42.690267,21.034401,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C93D960>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:21.770014,2024-09-06 10:23:42.803702,21.033688,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD36620>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint33,2024-09-06 10:23:21.877475,2024-09-06 10:23:42.928819,21.051344,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint33 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C95C640>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:21.994769,2024-09-06 10:23:43.027208,21.032439,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD86410>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:22.107618,2024-09-06 10:23:43.125632,21.018014,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD86EF0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:22.214523,2024-09-06 10:23:43.233264,21.018741,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C95E770>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:22.320543,2024-09-06 10:23:43.355466,21.034923,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C95F2B0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:22.426640,2024-09-06 10:23:43.470729,21.044089,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD36980>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:22.537203,2024-09-06 10:23:43.578039,21.040836,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C991E70>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:22.643078,2024-09-06 10:23:43.666118,21.02304,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD87850>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:22.750356,2024-09-06 10:23:43.790954,21.040598,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C9D94B0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint15,2024-09-06 10:23:22.855672,2024-09-06 10:23:43.888349,21.032677,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint15 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C9D9240>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint25,2024-09-06 10:23:22.972745,2024-09-06 10:23:44.005977,21.033232,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint25 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C9934F0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:23.077604,2024-09-06 10:23:44.102625,21.025021,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C993A00>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint10,2024-09-06 10:23:23.183005,2024-09-06 10:23:44.215662,21.032657,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C9B87C0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:23.290985,2024-09-06 10:23:44.321292,21.030307,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD449D0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:23.400724,2024-09-06 10:23:44.435041,21.034317,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C9BA1D0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:23.507893,2024-09-06 10:23:44.539214,21.031321,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C9BB640>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:23.614146,2024-09-06 10:23:44.655461,21.041315,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD94070>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:23.723145,2024-09-06 10:23:44.769423,21.046278,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD94B50>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:23.829476,2024-09-06 10:23:44.875962,21.046486,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC10100>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:23.930203,2024-09-06 10:23:44.975725,21.045522,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C9DAD70>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint5,2024-09-06 10:23:24.032309,2024-09-06 10:23:45.096121,21.063812,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint5 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C9DA170>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:24.136602,2024-09-06 10:23:45.162185,21.025583,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD95360>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint7,2024-09-06 10:23:24.243099,2024-09-06 10:23:45.295719,21.05262,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint7 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC480D0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint10,2024-09-06 10:23:24.349917,2024-09-06 10:23:45.400737,21.05082,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC12500>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:24.456754,2024-09-06 10:23:45.506801,21.050047,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC12CE0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint12,2024-09-06 10:23:24.565850,2024-09-06 10:23:45.590240,21.02439,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint12 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC13820>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:24.673846,2024-09-06 10:23:45.697965,21.024119,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC2D630>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:24.781429,2024-09-06 10:23:45.804597,21.023168,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD45F60>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:24.887633,2024-09-06 10:23:45.926546,21.038913,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC4B220>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint11,2024-09-06 10:23:25.002260,2024-09-06 10:23:46.041852,21.039592,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint11 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC2CF40>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:25.151681,2024-09-06 10:23:46.192243,21.040562,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC2EEC0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:25.258809,2024-09-06 10:23:46.305132,21.046323,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C8A71C0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:25.370892,2024-09-06 10:23:46.395602,21.02471,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC7B0A0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:25.478181,2024-09-06 10:23:46.510038,21.031857,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD46E90>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:25.584164,2024-09-06 10:23:46.607591,21.023427,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD469B0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:25.691985,2024-09-06 10:23:46.731832,21.039847,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC48EE0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:25.794851,2024-09-06 10:23:46.846828,21.051977,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD95D20>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint12,2024-09-06 10:23:25.901288,2024-09-06 10:23:46.928275,21.026987,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint12 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD540A0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:26.016410,2024-09-06 10:23:47.060766,21.044356,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC98310>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint10,2024-09-06 10:23:26.123463,2024-09-06 10:23:47.174620,21.051157,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint10 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC9A770>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:26.231769,2024-09-06 10:23:47.264620,21.032851,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC7AE60>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:26.408588,2024-09-06 10:23:47.429407,21.020819,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD96650>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint15,2024-09-06 10:23:26.523446,2024-09-06 10:23:47.567226,21.04378,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint15 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD544F0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:26.637548,2024-09-06 10:23:47.681623,21.044075,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD47FD0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:26.745553,2024-09-06 10:23:47.802663,21.05711,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CCC5750>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:26.846721,2024-09-06 10:23:47.892578,21.045857,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CCC53C0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:26.952078,2024-09-06 10:23:47.983390,21.031312,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC98F40>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint41,2024-09-06 10:23:27.066424,2024-09-06 10:23:48.089793,21.023369,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint41 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C306500>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:27.172564,2024-09-06 10:23:48.210464,21.0379,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C304D60>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:27.284844,2024-09-06 10:23:48.322635,21.037791,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CCE8EB0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:27.387682,2024-09-06 10:23:48.429342,21.04166,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CC9B640>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:27.495613,2024-09-06 10:23:48.526219,21.030606,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD97010>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:27.603635,2024-09-06 10:23:48.638119,21.034484,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD54DF0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:27.711050,2024-09-06 10:23:48.754349,21.043299,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C364550>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:27.823307,2024-09-06 10:23:48.858065,21.034758,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C307BB0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint4,2024-09-06 10:23:27.925295,2024-09-06 10:23:48.958126,21.032831,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint4 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CCC7CD0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint6,2024-09-06 10:23:28.030930,2024-09-06 10:23:49.065756,21.034826,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint6 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD97970>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:28.139284,2024-09-06 10:23:49.187662,21.048378,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C367190>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:28.242674,2024-09-06 10:23:49.268792,21.026118,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C395060>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:28.348354,2024-09-06 10:23:49.384069,21.035715,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD55CF0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:28.465241,2024-09-06 10:23:49.504545,21.039304,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CCE9FC0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint15,2024-09-06 10:23:28.572796,2024-09-06 10:23:49.594253,21.021457,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint15 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CCEC310>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:28.680393,2024-09-06 10:23:49.701520,21.021127,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C397580>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:28.787729,2024-09-06 10:23:49.830397,21.042668,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD56650>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:28.901278,2024-09-06 10:23:49.953009,21.051731,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C3B43A0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:29.008237,2024-09-06 10:23:50.035601,21.027364,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CCEA980>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:29.120148,2024-09-06 10:23:50.144493,21.024345,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CCECC70>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint2,2024-09-06 10:23:29.228721,2024-09-06 10:23:50.261738,21.033017,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866CD56AD0>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint1,2024-09-06 10:23:29.335974,2024-09-06 10:23:50.369137,21.033163,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C3B7370>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
http://10.10.200.1:5000/endpoint3,2024-09-06 10:23:29.447979,2024-09-06 10:23:50.468508,21.020529,"Failed: HTTPConnectionPool(host='10.10.200.1', port=5000): Max retries exceeded with url: /endpoint3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002866C3B6800>, 'Connection to 10.10.200.1 timed out. (connect timeout=None)'))"
